target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,596.1094121000497,597.3088211000431,597.3088211000431,597.7253403000068,a,1,0.4494896000251174,伤心,l,1,0.6652359999716282,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,78,,,,598.9580391000491,600.1574125000043,600.1574125000043,600.6409513000399,s,1,0.5193734000204131,圣洁,k,1,0.8918900999706239,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,63,,,,602.1564368000254,603.3557968999958,603.3557968999958,603.7907355000498,a,1,0.6512434999458492,烦恼,l,1,0.9704643000150099,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,16,,,,605.5213554000948,606.7207903000526,606.7207903000526,607.1965460000793,s,1,0.6358114000177011,留恋,k,1,0.9566778000444174,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,44,,,,608.9029754000949,610.102425100049,610.102425100049,610.718277500011,a,1,0.5769361000275239,瑰丽,k,1,0.6909438000293449,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,30,,,,612.101417100057,613.300814300077,613.300814300077,613.8618418000406,s,1,0.48407449992373586,畅销,k,1,0.8423556999769062,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,62,,,,615.3164044000441,616.5158221999882,616.5158221999882,617.0818692999892,s,1,0.48510429996531457,生动,k,1,0.6990687999641523,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,28,,,,618.3816094000358,619.5809390000068,619.5809390000068,619.9929515999975,a,1,0.6335832999320701,丰满,k,1,0.658016600064002,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,29,,,,621.4134535000194,622.6127566000214,622.6127566000214,623.2429223000072,s,1,0.4819590999977663,沮丧,l,1,0.6478315000422299,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,624.4784995000809,625.6779166000197,625.6779166000197,626.1402433000039,s,1,0.4790834999876097,忧虑,l,1,1.2774998999666423,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,58,,,,628.0101069000084,629.2094211999793,629.2094211999793,629.6199198000832,a,1,0.4932309000287205,敬佩,k,1,0.7780374999856576,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,18,,,,631.0252272000071,632.2245994000696,632.2245994000696,632.7917295000516,a,1,0.5123930000700057,精致,k,1,0.6135956000071019,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,51,,,,634.0237036000472,635.2231115000322,635.2231115000322,635.7398564000614,s,1,0.45922680001240224,浪费,l,1,0.8515071000438184,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,45,,,,637.1720902000088,638.3715414000908,638.3715414000908,638.838603900047,s,1,0.5211853999644518,假冒,l,1,0.6226942000212148,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,35,,,,640.1039863000624,641.3033576000016,641.3033576000016,641.8156955000013,s,1,0.363421400077641,胡涂,l,1,0.6547038999851793,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,33,,,,642.9525100000901,644.1519522999879,644.1519522999879,644.6632983000018,a,1,0.5389001000439748,撒谎,l,1,0.8948541999561712,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,3,,,,646.2175722999964,647.4169425000437,647.4169425000437,647.9271136000752,s,1,0.42543850000947714,别扭,l,1,0.6420693999389187,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,8,,,,649.1327307000756,650.3321425000904,650.3321425000904,650.9526426000521,s,1,0.3947022999636829,清秀,k,1,0.7325736000202596,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,70,,,,652.1812239000574,653.3806462000357,653.3806462000357,653.7954975999892,s,1,0.4655388999963179,豪放,k,1,0.5208711000159383,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,60,,,,654.9131898999913,656.1125919000478,656.1125919000478,656.7304527000524,a,1,0.44570779998321086,振作,k,1,0.6706318999640644,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,39,,,,657.961664600065,659.1610259000445,659.1610259000445,659.692382600042,a,1,0.4892978999996558,孤单,l,1,0.6239197999238968,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,71,,,,660.9101514000213,662.1095405999804,662.1095405999804,662.6703723000828,a,1,0.6184147000312805,自卑,l,1,0.9165378999896348,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,6,,,,664.3417772999965,665.5411836000858,665.5411836000858,666.0000603999943,s,1,0.7038795000407845,秀丽,k,1,0.9488881999859586,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,55,,,,667.7900071000913,668.9894126000581,668.9894126000581,669.5491298000561,a,1,0.5151442000642419,黑暗,l,1,1.0568124999990687,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,52,,,,671.2549497000873,672.4544130000286,672.4544130000286,672.97102669999,a,1,0.532059199991636,诚恳,k,1,0.6245870999991894,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,17,,,,674.2534528999822,675.4528652000008,675.4528652000008,675.8622639999958,a,1,0.4498905000509694,落后,l,1,0.7215837000403553,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,40,,,,677.1686588000739,678.3680336000398,678.3680336000398,678.7826032000594,s,1,0.40789119992405176,有利,k,1,0.7280206999275833,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,22,,,,680.0338834000286,681.2332780000288,681.2332780000288,681.6454417000059,s,1,0.46934589999727905,如愿,k,1,0.7485625999979675,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,46,,,,682.9824031000026,684.1818322000327,684.1818322000327,684.7952344000805,s,1,0.47297439991962165,奉献,k,1,0.5906279999762774,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,79,,,,685.9975356000941,687.1969593000831,687.1969593000831,687.6591520000948,a,1,0.7598057999275625,闷热,l,1,1.2351475999457762,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,56,,,,689.77893400006,690.9783851000248,690.9783851000248,691.5937634999864,s,1,0.5087545999558643,热切,k,1,0.6259669000282884,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,21,,,,692.8440978000872,694.0434702000348,694.0434702000348,694.5077771000797,s,1,0.48891039995942265,懒惰,l,1,0.6954660000046715,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,61,,,,695.8092983000679,697.0086538000032,697.0086538000032,697.4793681000592,s,1,0.4836399999912828,处罚,l,1,1.426156900008209,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,35,35,50,,,,699.5074226000579,700.7068332000636,700.7068332000636,701.1664504000219,a,1,0.5539545000065118,赞成,k,1,0.9602788999909535,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,36,36,9,,,,702.8057674000738,704.0051566000329,704.0051566000329,704.5259922000114,a,1,0.5571254000533372,慌忙,l,1,0.6975161000154912,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,37,37,38,,,,705.887592800078,707.0869696000591,707.0869696000591,707.6109068000223,s,1,0.5073595000430942,享受,k,1,0.600935299997218,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,38,38,32,,,,708.8360136999981,710.0354355000891,710.0354355000891,710.5971876999829,s,1,0.34962619992438704,羡慕,k,1,0.5765508998883888,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,68,,,,711.651262700092,712.8507767000701,712.8507767000701,713.3761531000491,a,1,0.5198602000018582,俊秀,k,1,0.5172758999979123,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,40,40,0,,,,714.5331748999888,715.7325619000476,715.7325619000476,716.1415946000488,s,1,0.3697095999959856,吉祥,k,1,0.42888349993154407,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,41,41,76,,,,717.0652122000465,718.2646095000673,718.2646095000673,718.8256558000576,a,1,0.7283471000846475,廉洁,k,1,0.9288534000515938,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,42,42,13,,,,720.6134357000701,721.8128733000485,721.8128733000485,722.3240989000769,s,1,0.46193730004597455,厌恶,l,1,0.7731971000321209,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,43,43,53,,,,723.6785704999929,724.8779491999885,724.8779491999885,725.4926529000513,s,1,0.5765864999266341,缺乏,l,1,0.6833320000441745,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,44,44,25,,,,726.876934900065,728.0764020000352,728.0764020000352,728.5448871999979,a,1,0.5521388999186456,穷苦,l,1,0.6835852999938652,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,45,45,54,,,,729.9087861999869,731.108173900051,731.108173900051,731.5713008000748,s,1,0.47201799997128546,爽朗,k,1,0.6073562999954447,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,46,46,74,,,,732.7739831000799,733.9733936000848,733.9733936000848,734.4834676000755,a,1,0.4129920999985188,顽强,k,1,0.7830992999952286,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,14,,,,735.7891135000391,736.988526500063,736.988526500063,737.4607474000659,s,1,0.5603661999339238,典雅,k,1,0.5280031999573112,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,20,,,,738.6710467999801,739.8704017000273,739.8704017000273,740.3904080000939,a,1,0.5801870999857783,正直,k,1,0.83091100002639,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,43,,,,741.9027360000182,743.1021326000337,743.1021326000337,743.5192361000227,s,1,0.4001921999733895,怀疑,l,1,0.6815883999224752,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,7,,,,744.7179727000184,745.9173559000483,745.9173559000483,746.3345353000332,a,1,0.9049630999797955,逃避,l,1,0.6474432999966666,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,34,,,,747.9996978000272,749.1990950000472,749.1990950000472,749.6669849000173,a,1,0.5018464000895619,富丽,k,1,0.6513090999796987,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,64,,,,750.9482126000803,752.1475850000279,752.1475850000279,752.7665638000472,s,1,0.4273980000289157,前进,k,1,0.6281408000504598,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,31,,,,753.9300365999807,755.1294380000327,755.1294380000327,755.5933858000208,a,1,0.7466392000205815,轻率,l,1,1.086555099929683,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,15,,,,757.5448861999903,758.7442699000239,758.7442699000239,759.208063500002,a,1,0.644718199968338,鲁莽,l,1,0.5731132999062538,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,66,,,,760.5433870999841,761.7427411000244,761.7427411000244,762.1579178000102,a,1,0.3841850000899285,旺盛,k,1,0.6421278000343591,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,36,,,,763.3086075000465,764.508026800002,764.508026800002,764.9739511000225,a,1,0.46438190003391355,鲜艳,k,1,0.6078109999652952,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,37,,,,766.1572048000526,767.3566042000894,767.3566042000894,767.9188125000801,s,1,0.5558624000987038,排斥,k,0,0.8072685000952333,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,42,,,,769.4055171000073,770.6049717999995,770.6049717999995,771.022002200014,a,1,0.5303355999058113,公平,k,1,1.7325912000378594,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,67,,,,773.4035466000205,774.6029132000403,774.6029132000403,775.0328972000862,s,1,0.4438763000071049,悲观,l,1,0.9400518001057208,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,19,,,,776.5186492000939,777.7180116000818,777.7180116000818,778.1858548000455,s,1,0.4062021999852732,消沉,l,1,0.8244954000692815,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,10,,,,779.5337826000759,780.7331955999834,780.7331955999834,781.3492643000791,a,1,0.6094763999572024,富足,k,1,0.6835661999648437,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,59,,,,782.7654779000441,783.9649212000659,783.9649212000659,784.4318337000441,s,1,0.3833452999824658,争吵,l,1,0.5779252999927849,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,49,,,,785.514103100053,786.7135308000725,786.7135308000725,787.2784362999955,a,1,0.4873884000116959,损害,l,1,0.863835999974981,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,4,,,,788.7624972000485,789.961858500028,789.961858500028,790.524100300041,a,1,0.5431289999978617,优雅,k,1,0.6510384000139311,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,65,65,12,,,,791.8443075000541,793.0436356000137,793.0436356000137,793.6599004000891,a,1,0.514905699994415,永恒,k,1,0.6641149000497535,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,66,66,5,,,,794.9593821000308,796.1587696000934,796.1587696000934,796.5783234999981,s,1,0.5277581999544054,罚款,l,1,0.7892704999540001,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,67,67,72,,,,798.0078345000511,799.2072273000376,799.2072273000376,799.7241252000676,s,1,0.5556293999543414,卓越,k,1,0.6229383999016136,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,68,68,47,,,,801.022993599996,802.2223867999855,802.2223867999855,802.6901919000084,a,1,0.7026167999720201,失意,l,1,0.7744161000009626,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,69,69,26,,,,804.288023000001,805.4873996999813,805.4873996999813,805.9036336999852,a,1,0.41478409990668297,珍藏,k,1,0.5444376000668854,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,70,70,57,,,,806.969998500077,808.1694208000554,808.1694208000554,808.7840029000072,a,1,0.39745839999523014,杂乱,l,1,0.5433734999969602,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
