target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,39,,,,637.127250199992,638.3266516999865,638.3266516999865,638.9218212999986,a,1,0.6801920000143582,心慌,l,1,0.6584846000187099,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,36,,,,640.3422751999897,641.5416727999982,641.5416727999982,642.0359618999937,a,1,0.4488456000108272,享受,l,0,1.1085170000151265,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,28,,,,643.6906026999932,644.8899849999871,644.8899849999871,645.3763842999906,a,1,0.4952314000111073,丰满,k,1,0.9989459000062197,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,44,,,,646.9556324000005,648.1550143999921,648.1550143999921,648.7917283999996,a,1,0.4771171000174945,顽强,k,1,0.643923800002085,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,65,,,,650.0041344999918,651.2035356999986,651.2035356999986,651.8200792999996,a,1,0.38477410000632517,闷热,l,1,0.7588407000148436,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,13,,,,653.0859220999992,654.2852827999886,654.2852827999886,654.9315930999874,s,1,0.6309343000175431,黑暗,l,1,0.9639306000026409,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,77,,,,656.6008012999955,657.8001719999884,657.8001719999884,658.3783248999971,s,1,0.5498884000116959,孤单,l,1,0.6659231000085128,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,17,,,,659.6992054000002,660.8986224999971,660.8986224999971,661.3355889999948,a,1,0.40133849999983795,争吵,l,1,0.6817779000120936,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,74,,,,662.5311218999996,663.7305238999979,663.7305238999979,664.3681625999889,a,1,0.5942339000175707,羡慕,k,1,1.6239156000083312,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,22,,,,666.6790421999904,667.8784424999903,667.8784424999903,668.5289720000001,s,1,0.5378016000177013,鲜艳,k,1,0.5861737000232097,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,5,,,,669.7441990999941,670.9435661999887,670.9435661999887,671.4398112999916,s,1,0.5149831000162521,厌恶,l,1,0.5556101000111084,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,68,,,,672.6093808000005,673.8088414999947,673.8088414999947,674.4296266999881,a,1,0.5313828000071226,圣洁,k,1,0.5966780000017025,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,66,,,,675.65787309999,676.8572696999909,676.8572696999909,677.4806117999979,a,1,0.3828899000072852,精致,k,1,0.7737701000150992,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,61,,,,678.7563031999889,679.9557028999989,679.9557028999989,680.3965680999972,s,1,0.4364159000106156,悲观,l,1,0.5499961000168696,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,11,,,,681.5049198999914,682.7043177999876,682.7043177999876,683.2281076999934,s,1,0.4484402000089176,沮丧,l,1,0.5394898000085959,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,20,,,,684.3368258999981,685.5362426999927,685.5362426999927,686.1629938999977,a,1,0.4552714000164997,秀丽,k,1,0.6838112000114052,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,38,,,,687.4186137999932,688.6180184999976,688.6180184999976,689.2145561999932,s,1,0.5325563000078546,富足,k,1,0.8487170000007609,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,51,,,,690.6836476999888,691.8830495000002,691.8830495000002,692.5292591999896,s,1,0.41313100000843406,别扭,l,1,0.9712815000093542,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,70,,,,693.9986349999963,695.1980509999994,695.1980509999994,695.6686716999975,s,1,0.4398539000103483,公平,k,1,0.6754589000192937,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,60,,,,696.9138374999893,698.1132555999939,698.1132555999939,698.640771099992,a,1,0.4948554000002332,赞成,k,1,0.6097494000132428,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,45,,,,699.8457007999968,701.04511739999,701.04511739999,701.4836491999886,s,1,0.5111133000027621,冷笑,l,1,0.6368754000141053,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,9,,,,702.7275851999875,703.926996899987,703.926996899987,704.5213241999882,a,1,0.40764480001234915,禁止,k,0,1.3566521000175271,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,54,,,,706.3757747999916,707.5754493999993,707.5754493999993,708.1956664999889,s,1,0.45331730000907555,诚恳,k,1,0.7249741999985417,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,64,,,,709.4908593,710.6902521999873,710.6902521999873,711.2353440999868,s,1,0.38630020001437515,雄厚,k,1,0.5415190000203438,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,53,,,,712.2728044999967,713.4721889999928,713.4721889999928,713.9120316999906,s,1,0.5078340000181925,鲁莽,l,1,0.6815918000211241,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,21,,,,715.1879910999996,716.3874089999881,716.3874089999881,716.8325195999932,s,1,0.5451013000129024,消沉,l,1,0.6690885999996681,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,40,,,,718.1364990999864,719.3359200999985,719.3359200999985,719.9601792999892,s,1,0.3961076000123285,如愿,k,1,0.743093900004169,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,15,,,,721.2016378999979,722.4010476999974,722.4010476999974,722.9194289999868,a,1,0.46309580000524875,损害,l,1,0.6703297000058228,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,46,,,,724.1667995999887,725.3662639999966,725.3662639999966,725.9596152999875,s,1,0.5038138000090839,卓越,k,1,0.6466629000060493,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,72,,,,727.2152746999927,728.4146948999987,728.4146948999987,728.8610846999945,s,1,0.4659251000121003,充裕,k,1,0.5485399000172038,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,58,,,,729.9639056999877,731.163314999998,731.163314999998,731.6472937999933,a,1,0.42678010000963695,前进,k,1,0.6518958000087878,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,35,35,34,,,,732.8291396999994,734.0285412999947,734.0285412999947,734.5598923999933,a,1,0.3956598000077065,典雅,k,1,0.5095344000146724,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,36,36,6,,,,735.5611279000004,736.7604919999867,736.7604919999867,737.2498988999869,s,1,0.4331825999979628,振作,k,1,0.6338234000140801,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,37,37,27,,,,738.4263162999996,739.6257658999966,739.6257658999966,740.112108699992,s,1,0.36092140001710504,烦恼,l,1,0.891562700009672,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,38,38,23,,,,741.4581161999959,742.6575375999964,742.6575375999964,743.2467583999969,a,1,0.4651278000237653,郁闷,l,1,0.6312977000052342,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,31,,,,744.4399578999873,745.6394101999904,745.6394101999904,746.1772583999991,a,1,0.46448680001776665,慌忙,l,1,0.6720045000110986,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,40,40,75,,,,747.4051322999876,748.6045398999995,748.6045398999995,749.0402803999896,s,1,0.3631450000102632,失意,l,1,0.555181600007927,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,41,41,69,,,,750.0538061999978,751.2532082999969,751.2532082999969,751.8465455999976,s,1,0.5364092000236269,伤心,l,1,0.6574935000098776,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,42,42,59,,,,753.135583299998,754.3349878000008,754.3349878000008,754.8738104999939,s,1,0.3250276000035228,浪费,l,1,0.6540883000125177,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,43,43,56,,,,755.9508455999894,757.1502476999885,757.1502476999885,757.596261499988,s,1,0.3623133000219241,清秀,l,0,0.5871922000078484,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,44,44,73,,,,758.6495186999964,759.848900699988,759.848900699988,760.3213630999962,a,1,0.4017456000146922,怀疑,k,0,1.5713647000084165,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,45,45,7,,,,762.4142548999953,763.6136669999978,763.6136669999978,764.2004897999868,a,1,0.4881162000092445,排斥,l,1,0.9993677000020398,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,46,46,3,,,,765.7792646999878,766.9786596999911,766.9786596999911,767.574549699988,s,1,0.33556470001349226,杂乱,l,1,0.8517580000043381,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,41,,,,768.8610549999867,770.0604235999926,770.0604235999926,770.639969099997,a,1,0.47825909999664873,落后,l,1,0.836368999996921,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,14,,,,772.0593995999952,773.2588216000004,773.2588216000004,773.6857392999955,s,1,0.4851619000110077,俊秀,k,1,0.7316746000142302,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,2,,,,775.0079240999912,776.2073422999965,776.2073422999965,776.7421710999915,a,1,0.39262570001301356,爽朗,k,1,0.8078103000152623,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,26,,,,778.0563981999876,779.2558100999886,779.2558100999886,779.9018049000006,a,1,0.41987240001617465,正直,k,1,0.5258389000082389,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,57,,,,780.9382795999991,782.1376812999952,782.1376812999952,782.7259327999927,a,1,0.4000116000097478,丢失,l,1,0.6140729000180727,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,48,,,,783.8368381999899,785.0362390999944,785.0362390999944,785.5653985999961,s,1,0.3598813000135124,奉献,k,1,0.5234936000051675,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,76,,,,786.5521267999866,787.7515361999976,787.7515361999976,788.246759799993,a,1,0.47502120000717696,热切,k,1,0.7659063000028254,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,37,,,,789.5672708999919,790.7666858999874,790.7666858999874,791.4059626999951,s,1,0.5655722000083188,自卑,l,1,0.6930006000038702,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,62,,,,792.7656663999951,793.9650891999918,793.9650891999918,794.4537758999941,s,1,0.5055291000026045,珍藏,k,1,0.7101672000135295,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,4,,,,795.7808310999972,796.9802273999958,796.9802273999958,797.6221708999947,a,1,0.5637119000020903,优雅,k,1,0.7601367000170285,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,49,,,,799.0291844999883,800.2285816999938,800.2285816999938,800.8210222999915,a,1,0.4096801000123378,嘲笑,l,1,0.6147419000044465,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,8,,,,801.9277288999874,803.1271422999998,803.1271422999998,803.7224276999914,s,1,0.3547537000122247,敬佩,k,1,0.6503017000068212,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,30,,,,804.8262770000001,806.0256854999898,806.0256854999898,806.509167199998,s,1,0.5363462000095751,生动,k,1,0.692515300004743,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,35,,,,807.8414223,809.0408266999875,809.0408266999875,809.4892101000005,s,1,0.3716873000084888,轻率,l,1,0.7208332000154769,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,79,,,,810.6899925999896,811.8894079999882,811.8894079999882,812.303540199995,a,1,0.5145926000113832,胡涂,l,1,1.004672399998526,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,71,,,,813.9383596999978,815.1377936999925,815.1377936999925,815.7089192999993,a,1,0.4804562000063015,懒惰,l,1,1.1678421000106027,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,24,,,,817.469935199988,818.6693274999998,818.6693274999998,819.2115358999872,s,1,0.3786938000121154,留恋,k,1,0.7335877000150504,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,55,,,,820.4184466999868,821.6178568999894,821.6178568999894,822.1565288999991,a,1,0.5021737000060966,撒谎,l,1,0.6040601000131574,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,65,65,0,,,,823.3669488999876,824.5663662000006,824.5663662000006,825.1525049999909,s,1,0.36830440000630915,豪放,k,1,0.8944481000071391,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,66,66,19,,,,826.5153707999998,827.7148211999884,827.7148211999884,828.1614307999989,s,1,0.6367636000213679,忧虑,l,1,0.6427009000180988,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,67,67,12,,,,829.54718519999,830.7465953999927,830.7465953999927,831.332090699987,a,1,0.49194880000140984,旺盛,k,1,1.3975602999998955,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,68,68,78,,,,833.3119545999944,834.5113923999888,834.5113923999888,834.9456522999972,s,1,0.4764714000193635,舒畅,k,1,0.5362141000077827,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,69,69,50,,,,836.0605811999994,837.2599934999889,837.2599934999889,837.6980108999996,a,1,0.41611740000371356,吉祥,k,1,0.6930443000019295,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,70,70,32,,,,838.9091597999941,840.1085736999958,840.1085736999958,840.6867747999931,s,1,0.33365000000048894,富丽,k,1,0.6221242000174243,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,71,71,33,,,,841.7577310999914,842.9571098999877,842.9571098999877,843.5021619999898,a,1,0.4948346000164747,焦躁,l,1,0.625818500018795,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,72,72,25,,,,844.7062653999892,845.9056595999864,845.9056595999864,846.350592399991,a,1,0.4546676000172738,缺乏,l,1,0.6480649000150152,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,73,1,,,,847.5548472999944,848.7542217999871,848.7542217999871,849.3881617999868,a,1,0.4141173000098206,穷苦,l,1,0.4960742000112077,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
